Time (seconds),Speed,Grade,Road Type
0,0.915648692810458,-0.144837875749788,No Charging
1,0.915648692810458,-0.05671992748009463,No Charging
2,0.915648692810458,-0.027167203840399,No Charging
3,0.915648692810458,-0.027167203840399,No Charging
4,0.915648692810458,-0.027167203840399,No Charging
5,0.915648692810458,-0.027167203840399,No Charging
6,0.915648692810458,-0.027167203840399,No Charging
7,0.915648692810458,-0.027167203840399,No Charging
8,0.915648692810458,-0.027167203840399,No Charging
9,0.915648692810458,-0.027167203840399,No Charging
10,0.915648692810458,-0.027167203840399,No Charging
11,0.915648692810458,-0.027167203840399,No Charging
12,0.915648692810458,-0.027167203840399,No Charging
13,0.915648692810458,-0.027167203840399,No Charging
14,0.915648692810458,-0.027167203840399,No Charging
15,0.915648692810458,-0.027167203840399,No Charging
16,0.915648692810458,-0.027167203840399,No Charging
17,0.915648692810458,-0.027167203840399,No Charging
18,0.915648692810458,-0.027167203840399,No Charging
19,0.915648692810458,-0.027167203840399,No Charging
20,0.915648692810458,-0.027167203840399,No Charging
21,0.915648692810458,-0.027167203840399,No Charging
22,0.915648692810458,-0.0187510573948661,No Charging
23,0.915648692810458,-0.012633320569955,No Charging
24,0.915648692810458,-0.012633320569955,No Charging
25,0.915648692810458,-0.012633320569955,No Charging
26,0.915648692810458,-0.012633320569955,No Charging
27,0.915648692810458,-0.012633320569955,No Charging
28,0.915648692810458,-0.012633320569955,No Charging
29,0.915648692810458,-0.012633320569955,No Charging
30,0.915648692810458,-0.012633320569955,No Charging
31,0.915648692810458,-0.012633320569955,No Charging
32,0.915648692810458,-0.012633320569955,No Charging
33,0.915648692810458,-0.012633320569955,No Charging
34,0.915648692810458,-0.012633320569955,No Charging
35,0.915648692810458,-0.012633320569955,No Charging
36,0.915648692810458,-0.012633320569955,No Charging
37,0.915648692810458,-0.012633320569955,No Charging
38,0.915648692810458,-0.012633320569955,No Charging
39,0.915648692810458,-0.012633320569955,No Charging
40,0.915648692810458,-0.012633320569955,No Charging
41,0.915648692810458,-0.012633320569955,No Charging
42,0.915648692810458,-0.012633320569955,No Charging
43,0.915648692810458,-0.012633320569955,No Charging
44,0.915648692810458,-0.012633320569955,No Charging
45,0.915648692810458,-0.012633320569955,No Charging
46,0.915648692810458,-0.012633320569955,No Charging
47,0.915648692810458,-0.012633320569955,No Charging
48,0.915648692810458,-0.012633320569955,No Charging
49,0.915648692810458,-0.012633320569955,No Charging
50,0.915648692810458,-0.012633320569955,No Charging
51,0.915648692810458,-0.012633320569955,No Charging
52,0.915648692810458,-0.012633320569955,No Charging
53,0.915648692810458,-0.012633320569955,No Charging
54,0.915648692810458,-0.012633320569955,No Charging
55,0.915648692810458,-0.012633320569955,No Charging
